title,clean_title,seeders,leechers,total_peers,category
"Taxi Life: A City Driving Simulator - Supporter Edition (v1.16.29934 + 7 DLCs, M...",Taxi Life: A City Driving Simulator - Supporter Edition ( 16 29934,107,9,116,games
Five Nights at Freddy's: Secret of the Mimic,Five Nights at Freddy's: Secret of the Mimic,108,4,112,games
"Songs of Conquest: Complete Bundle (v1.6.0 + 5 DLCs/Bonuses, MULTi14) [FitGirl R...",Songs of Conquest: Complete Bundle [FitGirl R,120,5,125,games
System Shock 2 25th Anniversary Remaster-RUNE,System Shock 2 25th Anniversary Remaster-RUNE,47,1,48,games
PEAK (v1.5.a),PEAK,30,0,30,games
"Steep (v1.23.7640008 Offline Crack + 6 DLCs*, MULTi12) [FitGirl Repack, Selectiv...","Steep [FitGirl , Selectiv",162,78,240,games
"Sengoku Dynasty (v1.1.0.6 + Bonus Content, MULTi12) [FitGirl Repack, Selective D...","Sengoku Dynasty [FitGirl , Selective D",106,27,133,games
"Shatterline (v98.0.36.0, MULTi3) [FitGirl Repack, Selective Download - from 17.5...","Shatterline [FitGirl , - from 17 5",112,31,143,games
Clair Obscur: Expedition 33 Update v1.3.1,Clair Obscur: Expedition 33,11,0,11,games
Broken Arrow-RUNE,Broken Arrow-RUNE,78,25,103,games
100 in 1 Game Collection-TENOKE,100 in 1 Game Collection-TENOKE,31,9,40,games
"Wandering Sword: Side Tale Bundle (v1.24.23 + 3 DLCs, MULTi3) [FitGirl Repack]",Wandering Sword: Side Tale Bundle,100,4,104,games
"Ancient Cities (v1.7.34, MULTi10) [FitGirl Repack]",Ancient Cities,254,12,266,games
"Star Overdrive: Deluxe Edition (v1.0.9 + 2 DLCs/Bonuses, MULTi10) [FitGirl Repac...",Star Overdrive: Deluxe Edition [FitGirl Repac,79,8,87,games
"Drug Dealer Simulator 2 (v1.1 + 3 DLCs/Bonuses + Windows 7 Fix, MULTi16) [FitGir...",Drug Dealer Simulator 2 [FitGir,69,3,72,games
ELDEN RING NIGHTREIGN Update v1.01.2,ELDEN RING NIGHTREIGN,28,0,28,games
"Planetary Annihilation: TITANS (v124610 + DLC, MULTi25) [FitGirl Repack]",Planetary Annihilation: TITANS,77,5,82,games
"Dungeons 4: Deluxe Edition (v1.9 Build 13 + 5 DLCs/Bonuses + Windows 7 Fix, MULT...",Dungeons 4: Deluxe Edition ( 9 Build 13,83,16,99,games
"My Dream Setup: Complete Edition (Build 18776378 + 4 DLCs, MULTi12) [FitGirl Rep...",My Dream Setup: [FitGirl Rep,111,3,114,games
"Way of the Hunter: Ultimate Edition (v1.27 + 15 DLCs/Bonuses + Windows 7 Fix, MU...",Way of the Hunter: Ultimate Edition ( 27,79,7,86,games
Date Everything-TENOKE,Date Everything-TENOKE,109,6,115,games
Parcel Simulator,Parcel Simulator,48,0,48,games
"Empire of Sin: Premium Edition (v1.08.0 + 5 DLCs, MULTi9) [FitGirl Repack]",Empire of Sin: Premium Edition,89,7,96,games
Crusader Kings III v1.16.2.3,Crusader Kings III 16 2 3,24,4,28,games
"TRON: Catalyst (v0.10.3/CS:16422, MULTi10) [FitGirl Repack]",TRON: Catalyst,65,1,66,games
Stellaris (v4.0.20 & All DLCs),Stellaris,38,5,43,games
inZOI (v0.2.0),inZOI,27,1,28,games
"GEX Trilogy (MULTi6) [FitGirl Repack, Selective Download - from 934 MB]",GEX Trilogy,80,8,88,games
SurrounDead v0.7.1c,SurrounDead 7 1c,38,1,39,games
Project Zomboid v42.9.0,Project Zomboid 9 0,45,6,51,games
Call of Duty: Modern Warfare (2019) (v1.38 + Campaign + Multiplayer + Co-op) [DO...,Call of Duty: Modern Warfare [DO,83,167,250,games
RAIDOU Remastered: The Mystery of the Soulless Army (v1.02 + DLC + 4 Switch Emul...,RAIDOU : The Mystery of the Soulless Army ( 02,74,13,87,games
"Crime Simulator (v1.0, MULTi12) [FitGirl Repack]",Crime Simulator,108,7,115,games
Broken Arrow Update v1.0.7,Broken Arrow,36,2,38,games
Suit for Hire-RUNE,Suit for Hire-RUNE,33,0,33,games
"Star Trucker: Deluxe Bundle (v1.0.64.0 + 5 DLCs/Bonuses, MULTi10) [FitGirl Repac...",Star Trucker: Deluxe Bundle [FitGirl Repac,83,5,88,games
Victoria 3 (v1.9.2 & All DLCs),Victoria 3,33,0,33,games
Satisfactory (v1.1.1.0),Satisfactory,27,2,29,games
Lost Planet: Extreme Condition - Colonies Edition (v1.0.2.129 + MULTi7) [DODI Re...,Lost Planet: Extreme Condition - Colonies Edition [DODI Re,45,3,48,games
Parcel Simulator (MULTi8) [FitGirl Repack],Parcel Simulator,87,4,91,games
Call of Duty Modern Warfare 3 (2023) Multiplayer Only [PORTABLE],Call of Duty Modern Warfare 3 Multiplayer Only,6,6,12,games
Lost Planet 2 (v1.0.0.129 + MULTi9) [DODI Repack],Lost Planet 2,44,1,45,games
Tainted Grail: The Fall of Avalon (v1.05),Tainted Grail: The Fall of Avalon,26,2,28,games
"Camper Van: Make it Home - Deluxe Edition (+ Bonus DLCs, MULTi7) [FitGirl Repack...",Camper Van: Make it Home - Deluxe Edition [FitGirl,78,4,82,games
"Robots at Midnight (v1.0.16014, MULTi10) [FitGirl Repack]",Robots at Midnight,64,6,70,games
ELDEN RING NIGHTREIGN Update v1.01.3,ELDEN RING NIGHTREIGN,23,0,23,games
Victoria 3 (v1.9.5 & All DLCs),Victoria 3,57,3,60,games
Factorio v2.0.55,Factorio 0 55,29,0,29,games
"The Operator (v5145_1842/v2.3 + Bonus Soundtrack, MULTi9) [FitGirl Repack, Selec...","The Operator [FitGirl , Selec",91,2,93,games
"Stolen Realm: Complete Bundle (v1.2.7 + 2 DLCs/Bonuses, MULTi14) [FitGirl Repack...",Stolen Realm: Complete Bundle [FitGirl,78,2,80,games
Warhammer 40000 Rogue Trader Lex Imperialis-RUNE,Warhammer 40000 Rogue Trader Lex Imperialis-RUNE,40,11,51,games
